Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Opéra,N/A,"0.8 miles to Hôtel de Ville
0.8 miles to Hôtel de Ville","€ 2,103 total",https://www.airbnb.com/rooms/1051888013238112019?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-08-01&check_out=2024-08-04&source_impression_id=p3_1711712112_vfLctsev1ze2bs8Z&previous_page_section_name=1000&federated_search_id=42653728-4d1c-492c-8593-2290eb7749dd,2,N/A,N/A,2024-08-02,2024-08-04,No,No,1051888013238112019
Apartment in Paris,N/A,Havre de Paix near République,"€ 1,489 total",https://www.airbnb.com/rooms/1120324140276203896?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_j%2FmAIWx8Gg6qORnn&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,Superhost,2024-08-02,2024-08-04,No,No,1120324140276203896
Apartment in Saint-Denis,N/A,"1 mile to Hôtel de Ville
1 mile to Hôtel de Ville",€ 336 total,https://www.airbnb.com/rooms/1121619122142575985?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_H84CN6dS9IKQ2Oyv&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,Guest favorite,2024-08-02,2024-08-04,No,No,1121619122142575985
Apartment in Saint-Maur-des-Fossés,N/A,Ideal apartment close to Paris,€ 329 total,https://www.airbnb.com/rooms/1109511173934618813?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_6cJP5MwqrQGAUk6c&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,Guest favorite,2024-08-02,2024-08-04,No,No,1109511173934618813
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,656 total",https://www.airbnb.com/rooms/644824505559446931?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_MjwyAPDp6YTCQNDq&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.71 (113),Guest favorite,2024-08-02,2024-08-04,No,No,644824505559446931
Apartment in Paris,N/A,Spacious apartment near RER A,"€ 2,352 total",https://www.airbnb.com/rooms/873017003912847803?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_jbqBVNWSTOwBqD3R&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.76 (38),N/A,2024-08-02,2024-08-04,Yes,No,873017003912847803
Apartment in Paris,N/A,"5 miles to Bercy Arena
5 miles to Bercy Arena","€ 2,027 total",https://www.airbnb.com/rooms/1049293506353759558?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_%2Fj7PErP9L55SrsvZ&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.25 (4),N/A,2024-08-02,2024-08-04,No,No,1049293506353759558
Apartment in Paris,N/A,Charming family apartment in Paris center,"€ 1,992 total",https://www.airbnb.com/rooms/848638806510835800?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_D5z6X7M5Mmjw%2Bj97&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,5.0 (57),N/A,2024-08-02,2024-08-04,No,No,848638806510835800
Apartment in Paris,N/A,"0.7 miles to Hôtel de Ville
0.7 miles to Hôtel de Ville","€ 3,828 total",https://www.airbnb.com/rooms/5817926?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_%2FckW1BPJ8N8amle9&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.91 (103),N/A,2024-08-02,2024-08-04,Yes,No,5817926
Apartment in Paris,N/A,Amazing Apartment - 6P/2BR -Sentier/Bonne-Nouvelle,"€ 1,641 total",https://www.airbnb.com/rooms/988155235831361641?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_J0K1Ey42%2BSq6mQba&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.39 (18),N/A,2024-08-02,2024-08-04,No,No,988155235831361641
Apartment in Paris,N/A,"0.8 miles to Hôtel de Ville
0.8 miles to Hôtel de Ville","€ 2,413 total",https://www.airbnb.com/rooms/549287821179651267?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_0eRxwdEXgEDqH7j8&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,N/A,2024-08-02,2024-08-04,No,No,549287821179651267
Apartment in Levallois-Perret,N/A,Le Marais style APT with 3 bdrs 3 mns République,€ 559 total,https://www.airbnb.com/rooms/1121666342818036826?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_YhSe3j0YrpqavCQf&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.57 (7),N/A,2024-08-02,2024-08-04,No,No,1121666342818036826
Apartment in Paris,N/A,"0.8 miles to Hôtel de Ville
0.8 miles to Hôtel de Ville","€ 1,159 total",https://www.airbnb.com/rooms/1023104452078265177?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_UX0X7S0r4DdhxhMa&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,N/A,2024-08-02,2024-08-04,No,No,1023104452078265177
Apartment in Paris,N/A,Charming - Paris,"€ 1,013 total",https://www.airbnb.com/rooms/1082553115160446796?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_eTL7WafORi3%2FEy7G&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,New,N/A,2024-08-02,2024-08-04,No,No,1082553115160446796
Apartment in Paris,N/A,"0.5 miles to La Concorde
0.5 miles to La Concorde","€ 1,650 total",https://www.airbnb.com/rooms/1077359929118965537?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_PPCH8cBWzLEUSVqb&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.82 (114),N/A,2024-08-02,2024-08-04,No,No,1077359929118965537
Apartment in Paris,N/A,4 big bedrooms close to Opéra,"€ 1,325 total",https://www.airbnb.com/rooms/28913539?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_NX4U2HuUP8FYcL1K&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,5.0 (5),N/A,2024-08-02,2024-08-04,No,No,28913539
Apartment in Paris,N/A,"1 mile to Hôtel de Ville
1 mile to Hôtel de Ville","€ 2,401 total",https://www.airbnb.com/rooms/929779501544846945?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_Oq4ZqubJsVoEC56l&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,4.35 (17),N/A,2024-08-02,2024-08-04,No,No,929779501544846945
Apartment in Paris,N/A,Grand apart coeur paris,"€ 1,391 total",https://www.airbnb.com/rooms/908634900623406084?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_Ot%2FzZDQyFyO%2FX7Du&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,N/A,N/A,2024-08-02,2024-08-04,No,No,908634900623406084
Apartment in Paris,N/A,"0.9 miles to Hôtel de Ville
0.9 miles to Hôtel de Ville","€ 1,426 total",https://www.airbnb.com/rooms/969994181992701401?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712116_nA%2B1mstHrrZbAS5p&previous_page_section_name=1000&federated_search_id=5d79abb1-398f-42fc-839e-301e4d140416,2,N/A,N/A,2024-08-02,2024-08-04,No,No,969994181992701401
Apartment in Paris,N/A,Outstanding charming flat - Heart of Saint-Honoré,"€ 3,818 total",https://www.airbnb.com/rooms/858013771449803961?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_2qjbTYIzqV8eMGTf&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.91 (22),Superhost,2024-08-02,2024-08-04,Yes,No,858013771449803961
Apartment in Paris,N/A,"0.4 miles to La Concorde
0.4 miles to La Concorde","€ 1,652 total",https://www.airbnb.com/rooms/1001085794604005845?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_s876Y4%2FrXNKRWLJ4&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,New,Guest favorite,2024-08-02,2024-08-04,No,No,1001085794604005845
Apartment in Paris,N/A,Great for visiting Paris with family,"€ 2,186 total",https://www.airbnb.com/rooms/817264289707401874?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_Gqi1DkExWQOMa16g&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.39 (23),Superhost,2024-08-02,2024-08-04,No,No,817264289707401874
Apartment in Paris,N/A,"0.7 miles to Hôtel de Ville
0.7 miles to Hôtel de Ville","€ 1,226 total",https://www.airbnb.com/rooms/1102901553081528329?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_Jie%2BaQpxMDXILV87&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,New,Guest favorite,2024-08-02,2024-08-04,No,No,1102901553081528329
Apartment in Saint-Denis,N/A,"Elegant,Cosy,Le Louvre",€ 320 total,https://www.airbnb.com/rooms/1121608947343196119?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_jqBqNDAiJTaU4uUN&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,New,Superhost,2024-08-02,2024-08-04,No,No,1121608947343196119
Apartment in Paris,N/A,"0.7 miles to Hôtel de Ville
0.7 miles to Hôtel de Ville","€ 3,161 total",https://www.airbnb.com/rooms/860838471178905110?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_NOuRJVP7ziDOB2Sj&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,5.0 (15),N/A,2024-08-02,2024-08-04,No,No,860838471178905110
Apartment in Paris,N/A,4 Bedroom Apartment,"€ 1,992 total",https://www.airbnb.com/rooms/848633586994005888?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_xyIinRb6XcSgFMwa&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,5.0 (52),N/A,2024-08-02,2024-08-04,No,No,848633586994005888
Apartment in Paris,N/A,"0.5 miles to Hôtel de Ville
0.5 miles to Hôtel de Ville","€ 1,066 total",https://www.airbnb.com/rooms/1957445?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_WSMmg5HnnV1fo5XU&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,New,N/A,2024-08-02,2024-08-04,No,No,1957445
Apartment in Paris,N/A,Close to the Stade de France!,"€ 1,475 total",https://www.airbnb.com/rooms/1120815063984076342?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_eXB1RzKa6d271UEd&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,5.0 (8),N/A,2024-08-02,2024-08-04,No,No,1120815063984076342
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,120 total",https://www.airbnb.com/rooms/1059274948307258756?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_kQyjj05Okzd2xi%2Fq&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.71 (259),N/A,2024-08-02,2024-08-04,No,No,1059274948307258756
Apartment in Paris,N/A,Loft - duplex,"€ 2,658 total",https://www.airbnb.com/rooms/35509427?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_fQrd%2FKbAjEUWBw4a&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,5.0 (5),N/A,2024-08-02,2024-08-04,No,No,35509427
Apartment in Paris,N/A,"1 mile to Hôtel de Ville
1 mile to Hôtel de Ville","€ 1,898 total",https://www.airbnb.com/rooms/711948422863554784?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_eG2qJFQj9c5Pnc7w&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.74 (253),N/A,2024-08-02,2024-08-04,No,No,711948422863554784
Loft in Paris,N/A,Wonderful - Paris,"€ 3,202 total",https://www.airbnb.com/rooms/36450873?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_l6Gx%2FL4k25iDZR%2B7&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,New,N/A,2024-08-02,2024-08-04,Yes,No,36450873
Home in Paris,N/A,"0.5 miles to La Concorde
0.5 miles to La Concorde","€ 1,690 total",https://www.airbnb.com/rooms/1061683895292250514?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_HNL3m43i2pRQhqrM&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.79 (52),N/A,2024-08-02,2024-08-04,No,No,1061683895292250514
Home in Paris,N/A,Cosy appartment near Sacré-Coeur,"€ 2,164 total",https://www.airbnb.com/rooms/1054927828607040291?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_DCNBKE6nPA8dnLFs&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,4.36 (108),N/A,2024-08-02,2024-08-04,No,No,1054927828607040291
Apartment in Paris,N/A,"1 mile to Porte de La Chapelle Arena
1 mile to Porte de La Chapelle Arena","€ 1,066 total",https://www.airbnb.com/rooms/971107235352545757?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_BTudQ9%2FzRn7iExa3&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,N/A,N/A,2024-08-02,2024-08-04,No,No,971107235352545757
Apartment in Paris,N/A,Little cocoon with an Eiffel Tower view,"€ 1,329 total",https://www.airbnb.com/rooms/549278867652695229?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_zUfVH29uBGD95p%2Bw&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,N/A,N/A,2024-08-02,2024-08-04,No,No,549278867652695229
Apartment in Paris,N/A,"1 mile to La Concorde
1 mile to La Concorde","€ 2,477 total",https://www.airbnb.com/rooms/710834800579342576?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712124_H%2BpSQW%2FJn2v1zS4r&previous_page_section_name=1000&federated_search_id=a37f95d6-de0a-437b-940b-0d4f38e58ab0,2,N/A,N/A,2024-08-02,2024-08-04,No,No,710834800579342576
Apartment in Paris,N/A,Vast Haussmannian apartment,"€ 1,403 total",https://www.airbnb.com/rooms/973060194330401994?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712131_9%2FDK8qyAy128wYm0&previous_page_section_name=1000&federated_search_id=b3b86072-bf02-4e16-b789-6201d8d6775f,2,4.41 (61),Guest favorite,2024-08-02,2024-08-04,No,No,973060194330401994
Apartment in Paris,N/A,"1 mile to Porte de La Chapelle Arena
1 mile to Porte de La Chapelle Arena","€ 1,332 total",https://www.airbnb.com/rooms/1070035782281262401?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712131_ZRQ4JUy%2FMhxx7C8u&previous_page_section_name=1000&federated_search_id=b3b86072-bf02-4e16-b789-6201d8d6775f,2,4.5 (8),Guest favorite,2024-08-02,2024-08-04,No,No,1070035782281262401
Apartment in Paris,N/A,Large flat with 2 balconies,"€ 1,607 total",https://www.airbnb.com/rooms/39241858?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712131_RH8tU7r6lRoT0mRC&previous_page_section_name=1000&federated_search_id=b3b86072-bf02-4e16-b789-6201d8d6775f,2,4.93 (14),Guest favorite,2024-08-02,2024-08-04,No,No,39241858
Apartment in Paris,N/A,"1 mile to Hôtel de Ville
1 mile to Hôtel de Ville","€ 1,136 total",https://www.airbnb.com/rooms/740450128621568655?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712131_GxGBfd42uzK5zLP0&previous_page_section_name=1000&federated_search_id=b3b86072-bf02-4e16-b789-6201d8d6775f,2,4.38 (16),N/A,2024-08-02,2024-08-04,No,No,740450128621568655
Condo in La Courneuve,N/A,Magnifique Appt Lumineux Et Atypique Avec Jardin,€ 533 total,https://www.airbnb.com/rooms/1050834455096882658?adults=6&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1711712131_rMOl%2FIWqLlMKTX%2FT&previous_page_section_name=1000&federated_search_id=b3b86072-bf02-4e16-b789-6201d8d6775f,2,4.89 (225),N/A,2024-08-02,2024-08-04,No,No,1050834455096882658
