Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Temple,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,237 total",https://www.airbnb.com/rooms/1028533939202265482?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-03&check_out=2024-06-06&source_impression_id=p3_1711271416_KIWBUN9vGChQXA%2Bt&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,5.0 (8),N/A,No,No,1028533939202265482
Apartment in Paris,N/A,Renovated and modern 4BD for 12 guests!,"€ 4,515 total",https://www.airbnb.com/rooms/1086970514019174696?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_SNW25VSlx%2FMEOI%2BQ&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,New,N/A,No,No,1086970514019174696
Apartment in Bonne-Nouvelle,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,899 total",https://www.airbnb.com/rooms/777489341031566750?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_FnFQaTqqiqegwbim&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,4.62 (61),N/A,No,No,777489341031566750
Apartment in Opéra,N/A,Industrial-style apartment in the heart of trail-II,"€ 3,231 total",https://www.airbnb.com/rooms/13385996?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_nUy%2BtzdXy7xwdaoU&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,4.76 (273),N/A,No,Yes,13385996
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,587 total",https://www.airbnb.com/rooms/1025319465169197311?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_k1JAuV0eR6YVc2aA&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,4.69 (13),N/A,No,No,1025319465169197311
Apartment in Opéra,N/A,Vivienne Suite II _ Luxury 3BDR 3BTH_Paris Centre,"€ 4,421 total",https://www.airbnb.com/rooms/1091134697464951891?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_lR9%2FNmCm52fzqdKF&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,New,N/A,No,No,1091134697464951891
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,319 total",https://www.airbnb.com/rooms/1107077130499002026?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271416_8ASnkysukjBVr2Ei&previous_page_section_name=1000&federated_search_id=e3790ce5-b42a-4fff-87e5-08bdea0af613,2,New,N/A,No,No,1107077130499002026
Apartment in Bonne-Nouvelle,N/A,LivinParis | Luxury 4 Bedrooms Le Louvre,"€ 4,427 total",https://www.airbnb.com/rooms/40101267?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_sQiJF%2F%2BIVrE3ma%2BK&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.88 (215),Guest favorite,No,No,40101267
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,071 total",https://www.airbnb.com/rooms/27747200?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_4q3Gju2rhrhdQpnv&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.89 (327),Superhost,No,Yes,27747200
Apartment in Temple,N/A,LivinParis | LUX A/C 3 BDR Louvre - Eiffel T. View,"€ 4,205 total",https://www.airbnb.com/rooms/19111274?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_mzTWHNwnW1%2Foplo2&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.81 (112),Guest favorite,No,No,19111274
Apartment in Temple,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,399 total",https://www.airbnb.com/rooms/1097620132932768224?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_cwzs9acro6PAJlbQ&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,New,Jun 4 – 8,No,No,1097620132932768224
Apartment in Bonne-Nouvelle,N/A,"Beautiful loft apartment, Paris Centre, 4 bedrooms","€ 3,360 total",https://www.airbnb.com/rooms/1110776601533907427?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_1gHmvGVZ%2F2y2kqEo&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,New,Jun 2 – 6,No,No,1110776601533907427
Apartment in Opéra,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,409 total",https://www.airbnb.com/rooms/888262574509626431?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_56yga7pmnEPS4qNY&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.81 (21),Jun 4 – 6,Yes,No,888262574509626431
Home in Hôpital Saint-Louis,N/A,Superb apartment in the center of Paris,"€ 2,132 total",https://www.airbnb.com/rooms/1061410880674284985?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-04&check_out=2024-06-08&source_impression_id=p3_1711271423_aQUb5Z1t1%2Bn6i3bX&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,5.0 (12),Jun 3 – 6,No,No,1061410880674284985
Apartment in Place Vendôme,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,675 total",https://www.airbnb.com/rooms/612080162106232567?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-02&check_out=2024-06-06&source_impression_id=p3_1711271423_MnKkyl4XP9XtbKbp&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.96 (48),Jun 3 – 6,Yes,No,612080162106232567
Apartment in Bonne-Nouvelle,N/A,New flat with terrace Centre de Paris Bourse,"€ 2,938 total",https://www.airbnb.com/rooms/930909044410593072?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-04&check_out=2024-06-06&source_impression_id=p3_1711271423_3aeIByHnw1Hj5Ggd&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.94 (31),Jun 3 – 6,Yes,No,930909044410593072
Apartment in Palais-Royal,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,838 total",https://www.airbnb.com/rooms/28730819?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-03&check_out=2024-06-06&source_impression_id=p3_1711271423_kK72DlY1NvKRw4CT&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.92 (173),Superhost,No,No,28730819
Apartment in Place Vendôme,N/A,Luxury home in Paris - Center,"€ 3,029 total",https://www.airbnb.com/rooms/577939173957247868?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-03&check_out=2024-06-06&source_impression_id=p3_1711271423_XFWGoyfqVAU22LSZ&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.92 (60),Guest favorite,Yes,No,577939173957247868
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,237 total",https://www.airbnb.com/rooms/1028533939202265482?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-06-03&check_out=2024-06-06&source_impression_id=p3_1711271423_VBlgj%2BJgGImoEFwn&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,5.0 (8),Superhost,No,No,1028533939202265482
Apartment in Place Vendôme,N/A,New Townhouse 9P / Paris 10,"€ 6,615 total",https://www.airbnb.com/rooms/3600767?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_BQCbTDu%2Fbav0LtEj&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.72 (149),N/A,No,No,3600767
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,611 total",https://www.airbnb.com/rooms/43938941?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_VSDKRAykMEsto1Pp&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.73 (157),N/A,Yes,No,43938941
Apartment in Bonne-Nouvelle,N/A,Chic Apartment Palais Royal RICHELIEU,"€ 3,587 total",https://www.airbnb.com/rooms/24686063?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_HC5fiao%2Bqci45sL%2B&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.8 (284),N/A,No,No,24686063
Apartment in Temple,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,449 total",https://www.airbnb.com/rooms/1050828283764815572?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_CoFUP7AOPNkFRuvo&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.7 (10),N/A,No,No,1050828283764815572
Apartment in Place Vendôme,N/A,Sublime in the heart of Paris.,"€ 4,092 total",https://www.airbnb.com/rooms/1029502503563005013?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_KPhrkzqxml%2FYynDI&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,5.0 (7),N/A,No,No,1029502503563005013
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,310 total",https://www.airbnb.com/rooms/1094196282145195783?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_J573GgEkJtblcE5f&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,New,N/A,No,No,1094196282145195783
Apartment in Opéra,N/A,Edgar Suites Louvre - Richelieu 1,"€ 1,591 total",https://www.airbnb.com/rooms/615159845480893457?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_yGnxh2ql%2BrrLSIHs&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.73 (130),N/A,No,No,615159845480893457
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,039 total",https://www.airbnb.com/rooms/686531826462022081?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_bhw8%2BzVPvavgYB%2BR&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.95 (64),N/A,Yes,No,686531826462022081
Apartment in Bonne-Nouvelle,N/A,Chic Apartment Palais Royal Tuileries,"€ 2,080 total",https://www.airbnb.com/rooms/873017003912847803?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_i8vf%2BZDLDAtWR%2FCi&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.76 (38),N/A,Yes,No,873017003912847803
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,693 total",https://www.airbnb.com/rooms/44441869?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_zr%2FjbjiT5CvV00rU&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.9 (130),N/A,Yes,No,44441869
Apartment in Place Vendôme,N/A,329 Suite Izak - Superb apartment in Paris,"€ 3,048 total",https://www.airbnb.com/rooms/52312712?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_S0%2B%2BerWfVeN4swJB&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,4.65 (77),N/A,No,No,52312712
Condo in Opéra,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,867 total",https://www.airbnb.com/rooms/982740104979080594?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271423_YL7CXftA2SvER9eg&previous_page_section_name=1000&federated_search_id=e38fa50d-1f25-4af9-8b05-9c1f2d28db84,2,5.0 (3),N/A,No,No,982740104979080594
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Montmartre,"€ 2,444 total",https://www.airbnb.com/rooms/25155031?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_jhKlP86WT%2BuOydhe&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.83 (271),Superhost,No,Yes,25155031
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,398 total",https://www.airbnb.com/rooms/1104360353693109350?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_%2BUCzzjd4%2F0EOsgjp&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,New,Guest favorite,No,No,1104360353693109350
Apartment in Bonne-Nouvelle,N/A,Charming family apartment in the heart of Paris,"€ 2,330 total",https://www.airbnb.com/rooms/1100016870216111462?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_s2oi4qEwTx1AVlgS&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,New,Guest favorite,No,No,1100016870216111462
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,579 total",https://www.airbnb.com/rooms/21087001?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_NbOv2Ew6l4NzcbpG&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.5 (264),N/A,No,No,21087001
Apartment in Opéra,N/A,Magnificient Parisian Flat - Parisian heart,"€ 5,203 total",https://www.airbnb.com/rooms/1100482608061620505?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_gHTmwixW3LAC4ld3&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,New,N/A,No,No,1100482608061620505
Apartment in Saint Ambroise,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,407 total",https://www.airbnb.com/rooms/40579723?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_o2nS9b%2FPjh6h5pY8&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.28 (148),N/A,No,No,40579723
Apartment in Bonne-Nouvelle,N/A,Beautiful Parisian Loft Atelier - 180m2,"€ 1,300 total",https://www.airbnb.com/rooms/783957293822560881?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_Zt5duRyw8bw1m44o&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.45 (40),N/A,No,No,783957293822560881
Apartment in Temple,N/A,"10 beds
10 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,215 total",https://www.airbnb.com/rooms/1100561700307897899?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_ChD52YM%2BsG3QbueN&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,New,N/A,No,No,1100561700307897899
Apartment in Opéra,N/A,Luxury 4 Bedroom & 3 Bathroom Apartment - Louvre,"€ 3,738 total",https://www.airbnb.com/rooms/994759868428163073?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_fpcPSCMm5cRAEgdW&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.5 (10),N/A,No,No,994759868428163073
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,979 total",https://www.airbnb.com/rooms/23055173?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_NVh0YnvYVRcB6ujp&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.91 (219),N/A,No,Yes,23055173
Apartment in Temple,N/A,140-Suite Ludo - Superb apartment in Paris,"€ 3,224 total",https://www.airbnb.com/rooms/5746469?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_YOhmarJB%2B7%2BsSY%2Bw&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.67 (176),N/A,No,No,5746469
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,668 total",https://www.airbnb.com/rooms/1081142152543360356?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_M8RIOiYAOp%2FrgDAZ&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,5.0 (4),N/A,No,No,1081142152543360356
Apartment in Batignolles,N/A,260 Suite Cracotte - Superb apartment in Paris,"€ 3,012 total",https://www.airbnb.com/rooms/988791431198344101?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_LxTdzrGdBAnXNzr%2F&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,5.0 (7),N/A,No,No,988791431198344101
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,211 total",https://www.airbnb.com/rooms/45153479?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_S2B9eRxTRC%2BhqS6e&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.5 (112),N/A,No,No,45153479
Apartment in Paris,N/A,Luxury 3 bedrooms | Hammam | heart of the Marais,"€ 3,142 total",https://www.airbnb.com/rooms/1100497596297660293?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_4MrKNIJggK4KCyMc&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,New,N/A,No,No,1100497596297660293
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,279 total",https://www.airbnb.com/rooms/827328195660007964?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_UFZraBD9e4IcBHRO&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.81 (32),N/A,Yes,No,827328195660007964
Apartment in Opéra,N/A,Lovely duplex in the heart of Paris,"€ 1,806 total",https://www.airbnb.com/rooms/42135689?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_mrkozEd%2Fj%2BBpH8M%2F&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,4.13 (110),N/A,No,No,42135689
Apartment in Opéra,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,062 total",https://www.airbnb.com/rooms/1023922899925721734?adults=6&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1711271431_9A9iSq6IVBbYnr46&previous_page_section_name=1000&federated_search_id=f4363965-a871-409f-b15b-19643aa53bc0,2,3.75 (4),N/A,No,No,1023922899925721734
